# rustls in-memory benchmark
benchmark,suite,size,iterations,bytes,elapsed_ns,mib_per_sec
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16,1048576,33554432,809976938,39.51
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16,1048576,33554432,807356601,39.64
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16,1048576,33554432,808045837,39.60
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16,1048576,33554432,808203269,39.59
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52546033,304.49
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52492574,304.81
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52533658,304.57
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52518390,304.66
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52544272,304.51
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52644516,303.93
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52512033,304.69
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52514163,304.68
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52523258,304.63
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,128,131072,16777216,52528053,304.60
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52303799,305.91
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52297879,305.94
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52257986,306.17
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52334335,305.73
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52262584,306.15
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52275754,306.07
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52306550,305.89
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52288904,305.99
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52303240,305.91
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,128,131072,16777216,52306676,305.89
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105154713,304.31
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105133849,304.37
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105219804,304.13
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105148865,304.33
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105239773,304.07
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105109252,304.45
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105085394,304.51
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105207824,304.16
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105155219,304.31
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,128,131072,33554432,105189775,304.21
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9706944,1648.23
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9699970,1649.41
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9717430,1646.45
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9685445,1651.89
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9692730,1650.65
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9704299,1648.68
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9705562,1648.46
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9695947,1650.10
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9710557,1647.62
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9702000,1649.07
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9629791,1661.43
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9510352,1682.30
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9538473,1677.34
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9617131,1663.62
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9518095,1680.93
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9524904,1679.73
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9681871,1652.50
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9525232,1679.67
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9524025,1679.89
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,1350,12427,16776450,9606487,1665.47
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19273866,1660.20
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19244120,1662.77
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19344294,1654.16
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19250299,1662.24
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19263687,1661.08
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19361090,1652.72
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19258005,1661.57
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19247160,1662.51
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19333502,1655.08
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,1350,12427,33552900,19261699,1661.25
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5348853,2991.30
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5348148,2991.69
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5365054,2982.26
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5373030,2977.84
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5376151,2976.11
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5355199,2987.75
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5370145,2979.44
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5357387,2986.53
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5370322,2979.34
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5347110,2992.27
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5383769,2971.90
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5349641,2990.85
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5367915,2980.67
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5397298,2964.45
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5363572,2983.09
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5375020,2976.73
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5375689,2976.36
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5371350,2978.77
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5382899,2972.38
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,8192,2048,16777216,5376551,2975.89
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11076731,2888.94
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11083844,2887.09
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11086472,2886.40
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11079277,2888.28
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11095516,2884.05
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11063516,2892.39
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11076808,2888.92
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11066970,2891.49
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11062010,2892.78
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,8192,2048,33554432,11074175,2889.61
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5346565,2992.58
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5357674,2986.37
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5343356,2994.37
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5352373,2989.33
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5346916,2992.38
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5352347,2989.34
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5351678,2989.72
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5345120,2993.38
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5344011,2994.01
rustls_app_client_to_server,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5340677,2995.87
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5374320,2977.12
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5359565,2985.32
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5360085,2985.03
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5376394,2975.97
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5369785,2979.64
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5352580,2989.21
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5387796,2969.67
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5353931,2988.46
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5361295,2984.35
rustls_app_server_to_client,TLS_AES_256_GCM_SHA384,16384,1024,16777216,5379897,2974.03
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10726336,2983.31
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10718278,2985.55
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10758801,2974.31
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10725831,2983.45
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10728952,2982.58
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10760846,2973.74
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10721834,2984.56
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10736137,2980.59
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10752759,2975.98
rustls_app_ping_pong,TLS_AES_256_GCM_SHA384,16384,1024,33554432,10730366,2982.19
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37815499,6769.71
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37738716,6783.48
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37734359,6784.27
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,39292879,6515.18
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37698155,6790.78
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37688127,6792.59
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37692035,6791.89
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37716004,6787.57
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37686022,6792.97
rustls_handshake,TLS_CHACHA20_POLY1305_SHA256,1,256,256,37847554,6763.98
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21762,11763624.67
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20337087,12587.84
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,33834,7566353.37
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10835435,23626.19
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,569895,449205.56
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21886,11696975.24
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20326243,12594.56
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,34039,7520784.98
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10839778,23616.72
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,570182,448979.45
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21782,11752823.43
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20339817,12586.15
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,34102,7506891.09
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10844852,23605.67
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,562192,455360.45
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,22010,11631076.78
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20342052,12584.77
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,34540,7411696.58
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10826823,23644.98
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,563848,454023.07
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21773,11757681.53
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20317072,12600.24
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,33833,7566577.01
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10838091,23620.40
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,560149,457021.26
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21607,11848012.22
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20355309,12576.57
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,33899,7551845.19
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10818995,23662.09
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,573140,446662.25
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21813,11736120.66
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20357718,12575.08
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,34497,7420935.15
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10847933,23598.97
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,564232,453714.08
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21807,11739349.75
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20338124,12587.20
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,34432,7434944.24
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10825320,23648.26
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,560156,457015.55
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,21931,11672974.33
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20319115,12598.97
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,33504,7640878.70
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10830744,23636.42
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,569099,449833.86
rustls_handshake_client_start,TLS_CHACHA20_POLY1305_SHA256,1,256,256,22020,11625794.73
rustls_handshake_server_accept,TLS_CHACHA20_POLY1305_SHA256,1,256,256,20322086,12597.13
rustls_handshake_server_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,34305,7462469.03
rustls_handshake_client_flight,TLS_CHACHA20_POLY1305_SHA256,1,256,256,10836182,23624.56
rustls_handshake_server_finished,TLS_CHACHA20_POLY1305_SHA256,1,256,256,564163,453769.57
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,531830369,30.08
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530099995,30.18
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,529968463,30.19
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530013119,30.19
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,531422627,30.11
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,529641425,30.21
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,529466131,30.22
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530529605,30.16
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530605939,30.15
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530098720,30.18
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530095259,30.18
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530127277,30.18
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530577562,30.16
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,532142008,30.07
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530256777,30.17
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530324533,30.17
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530468400,30.16
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530110572,30.18
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,532564779,30.04
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16,1048576,16777216,530614915,30.15
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1066681474,30.00
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1068006681,29.96
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1066435206,30.01
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1066488435,30.01
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1068946064,29.94
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1067771954,29.97
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1066760550,30.00
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1067886476,29.97
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1067635719,29.97
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16,1048576,33554432,1066528528,30.00
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75670131,211.44
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75643847,211.52
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75667917,211.45
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75718030,211.31
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75717411,211.31
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75700111,211.36
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75659318,211.47
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75695997,211.37
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75669735,211.45
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75574114,211.71
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75666702,211.45
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75640683,211.53
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75633393,211.55
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75648484,211.50
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75644608,211.52
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,77283339,207.03
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,76700082,208.60
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75628018,211.56
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75621016,211.58
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,128,131072,16777216,75647586,211.51
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151951380,210.59
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151943282,210.60
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151883837,210.69
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,153760314,208.12
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151950104,210.60
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,152002834,210.52
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,152253112,210.18
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151954364,210.59
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151937590,210.61
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,128,131072,33554432,151960501,210.58
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22897786,698.73
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22877851,699.33
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22889724,698.97
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22893558,698.85
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22913480,698.25
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22894927,698.81
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22884890,699.12
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22872654,699.49
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22895906,698.78
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22961162,696.80
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22862031,699.82
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22864783,699.73
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22837849,700.56
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22857279,699.96
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22857997,699.94
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22857751,699.95
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22854988,700.03
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22859105,699.91
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22861224,699.84
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,1350,12427,16776450,22856611,699.98
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45870693,697.58
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45850153,697.89
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45852204,697.86
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45873737,697.54
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45845008,697.97
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45860996,697.73
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45879942,697.44
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45851943,697.87
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45855289,697.82
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,1350,12427,33552900,45859047,697.76
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16694678,958.39
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16566005,965.83
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16555092,966.47
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16569242,965.64
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16570699,965.56
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16566979,965.78
